song_id,pattern,frequency,salience
NLB076118_01,1_5_8_5,2,0.1507053413983119
NLB076118_01,3_6_5_1,2,0.13427196477325007
NLB076118_01,5_8_5,2,0.09912810671654704
NLB076118_01,12_8_3_6_5_1,1,0.09445031387052133
NLB076118_01,8_5_10_8_3_3,1,0.09445031387052133
NLB076118_01,12_1_12_8_3,1,0.09445031387052133
NLB076118_01,1_12_8_3_6,1,0.09445031387052133
NLB076118_01,6_5,4,0.07267224575602368
NLB076118_01,10_8,4,0.07085790010482615
NLB076118_01,5_3,4,0.06851981146723789
NLB076118_01,8_5,3,0.06497862492762813
NLB076118_01,8_10,3,0.06004451141110247
NLB076118_01,1_5,2,0.044499443748754475
NLB076118_01,5_8,2,0.04014538157543348
