song_id,pattern,frequency,salience
NLB075906_01,8_8,6,0.11312016413211462
NLB075906_01,8_8_8_8_3_8,1,0.09968026750251882
NLB075906_01,8_10_8_5_1_1,1,0.09968026750251882
NLB075906_01,10_8_5_1_1_10,1,0.09968026750251882
NLB075906_01,5_10_8_5_8_8,1,0.09968026750251882
NLB075906_01,6_5_10_8_5_8,1,0.09968026750251882
NLB075906_01,3_10_8_1_3,1,0.09968026750251882
NLB075906_01,10_8,5,0.09347685237444571
NLB075906_01,10_10,3,0.07949980022994299
NLB075906_01,5_8,3,0.06355249988765038
NLB075906_01,8_5,2,0.04571777088788379
NLB075906_01,8_6,2,0.04188263223827122
NLB075906_01,6_5,2,0.038348146237500935
