song_id,pattern,frequency,salience
NLB075167_01,10_8_8_10_8_1,3,0.14816282620483895
NLB075167_01,8_10_8_1,4,0.14223929054143222
NLB075167_01,8_8_12_10,3,0.12568777500119405
NLB075167_01,8_8_10_8_1,3,0.1235336075785463
NLB075167_01,10_12_10_8_3_3,2,0.12006482805286085
NLB075167_01,10_10_12_10_8_3,2,0.12006482805286085
NLB075167_01,8_8_12,3,0.11965212266494138
NLB075167_01,10_8,10,0.11259281790126496
NLB075167_01,8_10,8,0.10177109554800702
NLB075167_01,8_10_8,6,0.09795153472466493
NLB075167_01,8_8,7,0.07948101947428546
NLB075167_01,12_10,5,0.06924435458219537
NLB075167_01,6_5,5,0.05773790163679044
NLB075167_01,5_3,5,0.05443880388599226
