song_id,pattern,frequency,salience
NLB073939_01,6_5_3_1_6,3,0.16006841686958806
NLB073939_01,6_5_3_1_6_5,3,0.16006841686958806
NLB073939_01,1_6_5_3,4,0.15205280118087053
NLB073939_01,1_6_5,4,0.14647377306199746
NLB073939_01,1_6,4,0.14518479938339984
NLB073939_01,3_8_8_8_8_10,2,0.1337578091023069
NLB073939_01,3_1_6_5_3,3,0.13329803608311327
NLB073939_01,6_5_3,7,0.11613794093510513
NLB073939_01,8_8,8,0.10119492184831648
NLB073939_01,8_8_8,5,0.10101345314758027
NLB073939_01,6_5,7,0.09005179527165115
NLB073939_01,5_3,7,0.0849063073544606
NLB073939_01,3_5,5,0.06360307671960969
NLB073939_01,10_8,5,0.06271682093484393
