song_id,pattern,frequency,salience
NLB075156_01,8_10_8_1_5,3,0.17206782700271933
NLB075156_01,10_8,10,0.12624319469249215
NLB075156_01,5_3_1_8_5_8,2,0.125811124271488
NLB075156_01,10_8_1_5_6_5,2,0.125811124271488
NLB075156_01,3_1_8_5_8,2,0.125811124271488
NLB075156_01,8_1_5_6_5_3,2,0.125811124271488
NLB075156_01,8_10_8_1_5_6,2,0.125811124271488
NLB075156_01,12_10_8,5,0.09554792854453403
NLB075156_01,8_10_8,5,0.09152237608025494
NLB075156_01,8_10,6,0.08558211217745174
NLB075156_01,12_10,5,0.07763930861506432
NLB075156_01,8_1,5,0.06455587473118839
NLB075156_01,8_8,4,0.05092401859008678
