song_id,pattern,frequency,salience
NLB074378_02,5_8_5_5_3_1,1,0.12467516858830748
NLB074378_02,1_12_10_10_6_8,1,0.12467516858830748
NLB074378_02,6_8_8_10_3,1,0.12467516858830748
NLB074378_02,8_10_3_3,1,0.12467516858830748
NLB074378_02,8_8_10_3,1,0.12467516858830748
NLB074378_02,1_12_10_10_6,1,0.12467516858830748
NLB074378_02,12_10_10_6_8,1,0.12467516858830748
NLB074378_02,6_8,2,0.0698495561772904
NLB074378_02,1_12,2,0.05701208085806145
NLB074378_02,8_10,2,0.052839489718330516
NLB074378_02,8_1,2,0.04782914642784685
NLB074378_02,3_5,2,0.047427357645711495
NLB074378_02,5_3,2,0.045223349167626097
NLB074378_02,3_1,2,0.045223349167626097
