song_id,pattern,frequency,salience
NLB073120_01,8_8_8_1_6_5,1,0.13499313015525033
NLB073120_01,3_8_8_8_1_6,1,0.13499313015525033
NLB073120_01,3_5_8_8_8_10,1,0.13499313015525033
NLB073120_01,8_8_8_1_6,1,0.13499313015525033
NLB073120_01,8_8,5,0.1276618851994617
NLB073120_01,6_5_3_8_8_8,1,0.12615882051923147
NLB073120_01,10_8_10_8_8_1,1,0.12615882051923147
NLB073120_01,10_8,4,0.1012736680207469
NLB073120_01,5_3,3,0.07344896577281489
NLB073120_01,12_10,2,0.062283100369844746
NLB073120_01,1_12,2,0.06173032961445483
NLB073120_01,8_10,2,0.05721242003239256
NLB073120_01,3_1,2,0.04896597718187659
