song_id,pattern,frequency,salience
NLB074308_01,8_1_1_5_10_10,2,0.1525540414882076
NLB074308_01,8_1_1_5_10,2,0.1525540414882076
NLB074308_01,1_1_5_10_10_10,2,0.1525540414882076
NLB074308_01,1_1_5_10,2,0.1525540414882076
NLB074308_01,1_1_5_10_10,2,0.1525540414882076
NLB074308_01,5_10_10_10_6_8,2,0.14257049908732433
NLB074308_01,1_5_10_10_10_6,2,0.14257049908732433
NLB074308_01,10_8_8,4,0.08931566170895595
NLB074308_01,10_10,4,0.08111278274326109
NLB074308_01,8_5,4,0.0699680176580822
NLB074308_01,5_1,3,0.06839839585836255
NLB074308_01,8_8,4,0.05770763744431632
NLB074308_01,10_8,4,0.057224050346606076
NLB074308_01,5_3,3,0.04150187701731778
