song_id,pattern,frequency,salience
NLB070033_01,5_3,6,0.12943325570880448
NLB070033_01,1_5_5_1_1_3,1,0.11894381459611678
NLB070033_01,3_1_8_6_5_3,1,0.11894381459611678
NLB070033_01,1_5_5_1_1,1,0.11894381459611678
NLB070033_01,3_1_5_5_1,1,0.11894381459611678
NLB070033_01,1_5_3_1_8_6,1,0.11894381459611678
NLB070033_01,3_1_5_5_1_1,1,0.11894381459611678
NLB070033_01,5_3_1,4,0.10348441832412457
NLB070033_01,3_1,4,0.08628883713920299
NLB070033_01,1_5,3,0.08405901531684816
NLB070033_01,8_6_5,3,0.08405901531684816
NLB070033_01,8_6,3,0.07496488776407617
NLB070033_01,6_5,3,0.0686385817944784
