song_id,pattern,frequency,salience
NLB072614_01,3_5_6_6,2,0.16596007772996765
NLB072614_01,5_6_6,2,0.1614086621658012
NLB072614_01,6_6,3,0.13488625056432207
NLB072614_01,1_1_3_5_6_6,1,0.1267663945698994
NLB072614_01,1_8_8_1_1_3,1,0.1267663945698994
NLB072614_01,5_5_3_1_12_1,1,0.1267663945698994
NLB072614_01,1_5_5_3_1_12,1,0.1267663945698994
NLB072614_01,5_3,5,0.11495474578594768
NLB072614_01,5_3_1,4,0.11029027990784472
NLB072614_01,3_5,4,0.09644575099917445
NLB072614_01,3_1,4,0.09196379662875814
NLB072614_01,1_3,3,0.07697700156364765
NLB072614_01,6_5,3,0.0731527366262998
NLB072614_01,8_8,3,0.07192915769322686
