song_id,pattern,frequency,salience
NLB141251_01,3_5_3_3_5_3,3,0.20729916431866938
NLB141251_01,3_5_3_3_5,3,0.19889266382788812
NLB141251_01,5_3_3_5_3,3,0.1811861887061415
NLB141251_01,3_5_3_3,3,0.16918906205304157
NLB141251_01,1_8_1_1_3_5,2,0.1556080932874648
NLB141251_01,1_1_12_1_8,2,0.1556080932874648
NLB141251_01,12_1_8_1_1_3,2,0.1556080932874648
NLB141251_01,3_5_3,5,0.13571658104183643
NLB141251_01,1_1,6,0.117982077976893
NLB141251_01,5_3,8,0.11288726080307099
NLB141251_01,3_5,6,0.08879170699919106
NLB141251_01,1_12,3,0.053367931825113166
NLB141251_01,1_3,3,0.047245346374904434
NLB141251_01,8_1,3,0.04477196038800185
