song_id,pattern,frequency,salience
NLB072154_01,1_1_1,6,0.27804640147700105
NLB072154_01,1_1_1_1,4,0.26713070444428755
NLB072154_01,1_1,8,0.23041398967668902
NLB072154_01,1_1_1_1_1,2,0.21300617803707733
NLB072154_01,8_1_12_10_8_1,2,0.1942144645010559
NLB072154_01,8_1_1_1_1,2,0.1491955064191907
NLB072154_01,1_12_10_8_1,2,0.14142209065653596
NLB072154_01,8_1,5,0.10929717245557638
NLB072154_01,12_10,3,0.07886895132349042
NLB072154_01,1_12,3,0.07816897894669775
NLB072154_01,10_8,3,0.06412131016318838
