song_id,pattern,frequency,salience
NLB144042_01,12_1_3_5_6_3,1,0.1169558943448403
NLB144042_01,6_3_1_3_3_3,1,0.1169558943448403
NLB144042_01,5_6_3_1_3,1,0.1169558943448403
NLB144042_01,6_3_1_3_3,1,0.1169558943448403
NLB144042_01,12_10_8_8_6_6,1,0.1169558943448403
NLB144042_01,5_3_5_1_1,1,0.1169558943448403
NLB144042_01,5_3_5_1_1_1,1,0.1169558943448403
NLB144042_01,1_3,3,0.07599289922085935
NLB144042_01,3_5,3,0.07140956474415568
NLB144042_01,10_8,3,0.07041453206482305
NLB144042_01,3_1,3,0.06809107318305689
NLB144042_01,12_10,2,0.05773972581817398
NLB144042_01,1_12,2,0.05722727811298601
NLB144042_01,8_10,2,0.053038937150661714
