song_id,pattern,frequency,salience
NLB076625_01,3_8_8_1_3_5,2,0.18353472495625694
NLB076625_01,5_3_8_8_1_3,2,0.18353472495625694
NLB076625_01,1_5_3_8_8_1,2,0.18353472495625694
NLB076625_01,3_8_8_1_3,2,0.18353472495625694
NLB076625_01,1_5_3_8_8,2,0.1630017835323556
NLB076625_01,3_1_5_3_8_8,2,0.1630017835323556
NLB076625_01,5_3_1_5_3_8,2,0.1630017835323556
NLB076625_01,8_1_3,3,0.10282806388301347
NLB076625_01,5_3,5,0.08321680095826474
NLB076625_01,3_1,5,0.08321680095826474
NLB076625_01,1_3,4,0.07429914874982228
NLB076625_01,1_5,3,0.06485309180917759
NLB076625_01,8_1,3,0.05280708260067279
NLB076625_01,3_5,3,0.0523634766618076
