song_id,pattern,frequency,salience
NLB144072_01,3_5_5_5_3_1,2,0.178908225437625
NLB144072_01,5_5_3_1_8_1,2,0.17272976221019032
NLB144072_01,1_8_1_3_5_5,2,0.1675059459838232
NLB144072_01,3_1_8_1_3,2,0.1629808705426831
NLB144072_01,5_3_1_8_1_3,2,0.1629808705426831
NLB144072_01,3_1_8_1_3_5,2,0.1629808705426831
NLB144072_01,5_5,6,0.1591911219703549
NLB144072_01,5_5_3,4,0.13344289208415994
NLB144072_01,5_3,5,0.09519798478905692
NLB144072_01,3_1,5,0.09519798478905692
NLB144072_01,3_3,3,0.07837064409448834
NLB144072_01,5_3_1,3,0.06850138494019858
NLB144072_01,3_5,3,0.059902536475211834
