song_id,pattern,frequency,salience
NLB072587_01,5_5,11,0.2575006368440487
NLB072587_01,5_5_5,7,0.23898412282897105
NLB072587_01,5_5_5_5,4,0.18299763199323735
NLB072587_01,5_5_5_3_1,3,0.15641861514171995
NLB072587_01,5_5_3_1_8_1,2,0.15240008323623594
NLB072587_01,5_5_5_3_1_8,2,0.14779109160953305
NLB072587_01,1_8_1_3_5_5,2,0.14779109160953305
NLB072587_01,5_5_3,4,0.1177371380628824
NLB072587_01,5_3,5,0.08399352039933669
NLB072587_01,3_1,5,0.08399352039933669
NLB072587_01,5_3_1,4,0.08058535393169057
