song_id,pattern,frequency,salience
NLB075551_01,5_5_5,5,0.1935622424843806
NLB075551_01,5_5,7,0.18580752302061615
NLB075551_01,5_5_5_5,3,0.15562750854983107
NLB075551_01,8_1_3_5_5_5,2,0.13749982322789422
NLB075551_01,8_1_3_5_5,2,0.1287586031508571
NLB075551_01,5_5_5_5_5,2,0.12725154818528073
NLB075551_01,1_3_5_5_5,2,0.12058244872603872
NLB075551_01,3_3,4,0.10454176142122808
NLB075551_01,3_5,5,0.0998830102309703
NLB075551_01,1_3,4,0.08503510203489266
NLB075551_01,5_3,4,0.076193057708703
NLB075551_01,3_1,4,0.076193057708703
