song_id,pattern,frequency,salience
NLB074613_02,5_5_5_5,3,0.18309104185159802
NLB074613_02,5_5_5,4,0.18217608426597334
NLB074613_02,5_5,5,0.1561406522660231
NLB074613_02,5_5_5_5_5,2,0.14970758544921248
NLB074613_02,12_1_8_8_1_3,1,0.12356155918122828
NLB074613_02,3_5_3_1_12_1,1,0.12356155918122828
NLB074613_02,10_8_5_1_10_8,1,0.1154753619676304
NLB074613_02,3_3,3,0.09224265777610798
NLB074613_02,3_5,3,0.07050559856751763
NLB074613_02,5_3,3,0.06722911544239574
NLB074613_02,8_5,2,0.056670785449631195
