song_id,pattern,frequency,salience
NLB073754_02,5_1_8,2,0.13280168786391974
NLB073754_02,1_5_8_8_8_1,1,0.13055365054437404
NLB073754_02,8_1_5_5_3_5,1,0.12200987226695223
NLB073754_02,8_8_5_1_8_6,1,0.12200987226695223
NLB073754_02,5_8_8_5_1_8,1,0.12200987226695223
NLB073754_02,1_5_5_3_5_6,1,0.12200987226695223
NLB073754_02,5_3_5_6_5_5,1,0.12200987226695223
NLB073754_02,8_8,4,0.09877080487872987
NLB073754_02,1_5,3,0.09226382513494957
NLB073754_02,5_3,3,0.07103347110569105
NLB073754_02,8_5,2,0.059877667202425156
NLB073754_02,5_8,2,0.0554908279537808
NLB073754_02,8_1,2,0.0500843090029912
NLB073754_02,3_1,2,0.04735564740379403
