song_id,pattern,frequency,salience
NLB072378_01,3_3,5,0.14587959216150143
NLB072378_01,3_3_8,2,0.14205541363621177
NLB072378_01,5_5_8_8_5_3,1,0.11724581854924959
NLB072378_01,3_5_5_10,1,0.11724581854924959
NLB072378_01,5_5_8_8_5,1,0.11724581854924959
NLB072378_01,3_3_3_3_8,1,0.11724581854924959
NLB072378_01,3_3_3_8_1,1,0.11724581854924959
NLB072378_01,5_5,3,0.08889579593387731
NLB072378_01,8_6,2,0.04926314528248245
NLB072378_01,6_5,2,0.04510581590632779
NLB072378_01,8_8,2,0.04435135983745932
NLB072378_01,10_8,2,0.04397969767395462
NLB072378_01,5_3,2,0.042528505481356234
